C_MB,Delta0,Delta_min,L,Q_adiabatic,Q_real_time,U,charge_tolerance,chern_checkpoint,chern_grid,coarse_charge,coarse_time_steps,delta0,final_ground_state_fidelity,index,maximum_norm_error,pair_index,period,static_result,t,time_step_charge_error,time_step_refinements,time_steps
-1.31970932095448e-16,3.0,0.1334113775989827,8,0.0,0.19954001491016837,9.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0073_U_p9d000000_t_p0d600000_N10.npz,20,0.1994573659880953,40,0.9,0.07346580295364417,219,2.6645352591003757e-15,73,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0073_U_p9d000000_t_p0d600000.npz,0.6,8.264892207307528e-05,1,80
-1.31970932095448e-16,3.0,0.1334113775989827,8,0.0,0.017618461206432026,9.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0073_U_p9d000000_t_p0d600000_N10.npz,20,0.01798441268363592,200,0.9,0.027011430162582038,220,1.4654943925052066e-14,73,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0073_U_p9d000000_t_p0d600000.npz,0.6,0.00036595147720389423,1,400
-1.31970932095448e-16,3.0,0.1334113775989827,8,0.0,0.00022670466177934537,9.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0073_U_p9d000000_t_p0d600000_N10.npz,20,0.0008800798245269635,1000,0.9,0.25613565040710057,221,1.1035616864774056e-13,73,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0073_U_p9d000000_t_p0d600000.npz,0.6,0.0006533751627476181,1,2000
8.614002262297024e-17,3.0,0.12661064243496467,8,0.0,0.18206466025682339,9.25,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0074_U_p9d250000_t_p0d600000_N10.npz,20,0.18193908924498242,40,0.9,0.09300417268223121,222,5.773159728050814e-15,74,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0074_U_p9d250000_t_p0d600000.npz,0.6,0.00012557101184096364,1,80
8.614002262297024e-17,3.0,0.12661064243496467,8,0.0,0.010207766331847501,9.25,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0074_U_p9d250000_t_p0d600000_N10.npz,20,0.010549264073249135,200,0.9,0.04079477250816435,223,3.3084646133829665e-14,74,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0074_U_p9d250000_t_p0d600000.npz,0.6,0.00034149774140163416,1,400
8.614002262297024e-17,3.0,0.12661064243496467,8,0.0,-0.001157230385912998,9.25,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0074_U_p9d250000_t_p0d600000_N10.npz,20,-0.0005328987132440366,1000,0.9,0.20720715768399167,224,1.667554982986985e-13,74,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0074_U_p9d250000_t_p0d600000.npz,0.6,0.0006243316726689613,1,2000
3.103249532955723e-16,3.0,0.12042615693647263,8,0.0,0.16394475449553406,9.5,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0075_U_p9d500000_t_p0d600000_N10.npz,20,0.16378962778860776,40,0.9,0.1197210258069772,225,9.325873406851315e-15,75,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0075_U_p9d500000_t_p0d600000.npz,0.6,0.0001551267069263007,1,80
3.103249532955723e-16,3.0,0.12042615693647263,8,0.0,0.00607822855642241,9.5,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0075_U_p9d500000_t_p0d600000_N10.npz,20,0.006422399100132613,200,0.9,0.05158418616379789,226,4.1300296516055823e-14,75,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0075_U_p9d500000_t_p0d600000.npz,0.6,0.00034417054371020314,1,400
3.103249532955723e-16,3.0,0.12042615693647263,8,0.0,-0.0009876062522651019,9.5,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0075_U_p9d500000_t_p0d600000_N10.npz,20,-0.00039053017989258823,1000,0.9,0.19446946182190614,227,2.091660178393795e-13,75,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0075_U_p9d500000_t_p0d600000.npz,0.6,0.0005970760723725136,1,2000
1.8829325457969777e-16,3.0,0.11479760849095011,8,0.0,0.14589769679843914,9.75,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0076_U_p9d750000_t_p0d600000_N10.npz,20,0.1457259188596002,40,0.9,0.15385254535362552,228,4.440892098500626e-15,76,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0076_U_p9d750000_t_p0d600000.npz,0.6,0.0001717779388389351,1,80
1.8829325457969777e-16,3.0,0.11479760849095011,8,0.0,0.0030723151325168048,9.75,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0076_U_p9d750000_t_p0d600000_N10.npz,20,0.0034191865514334877,200,0.9,0.05891513007773358,229,1.7985612998927536e-14,76,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0076_U_p9d750000_t_p0d600000.npz,0.6,0.0003468714189166829,1,400
1.8829325457969777e-16,3.0,0.11479760849095011,8,0.0,-0.0006813890014215359,9.75,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0076_U_p9d750000_t_p0d600000_N10.npz,20,-0.0001087211370327812,1000,0.9,0.19288167403192177,230,9.792167077193881e-14,76,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0076_U_p9d750000_t_p0d600000.npz,0.6,0.0005726678643887547,1,2000
-6.626155586382327e-17,3.0,0.10966593098460353,8,0.0,0.12854697502133247,10.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0077_U_p10d000000_t_p0d600000_N10.npz,20,0.1283704100014867,40,0.9,0.1950584418330645,231,9.325873406851315e-15,77,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0077_U_p10d000000_t_p0d600000.npz,0.6,0.00017656501984578132,1,80
-6.626155586382327e-17,3.0,0.10966593098460353,8,0.0,0.0009974439544578263,10.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0077_U_p10d000000_t_p0d600000_N10.npz,20,0.001338157521265889,200,0.9,0.06297318937889883,232,4.674038933671909e-14,77,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0077_U_p10d000000_t_p0d600000.npz,0.6,0.0003407135668080626,1,400
-6.626155586382327e-17,3.0,0.10966593098460353,8,0.0,-0.0003945502866507573,10.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0077_U_p10d000000_t_p0d600000_N10.npz,20,0.0001549923459217563,1000,0.9,0.17637224082177255,233,2.0439205883349132e-13,77,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0077_U_p10d000000_t_p0d600000.npz,0.6,0.0005495426325725136,1,2000
2.5400263081132252e-17,3.0,0.08102716168111201,8,0.0,0.04119839893133453,12.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0078_U_p12d000000_t_p0d600000_N10.npz,20,0.04121747462862509,40,0.9,0.6018522231911098,234,7.993605777301127e-15,78,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0078_U_p12d000000_t_p0d600000.npz,0.6,1.9075697290565907e-05,1,80
2.5400263081132252e-17,3.0,0.08102716168111201,8,0.0,0.0001160567508122411,12.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0078_U_p12d000000_t_p0d600000_N10.npz,20,0.00040001413228385403,200,0.9,0.02084170171850219,235,4.030109579389318e-14,78,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0078_U_p12d000000_t_p0d600000.npz,0.6,0.0002839573814716129,1,400
2.5400263081132252e-17,3.0,0.08102716168111201,8,0.0,6.25859160864359e-05,12.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0078_U_p12d000000_t_p0d600000_N10.npz,20,0.00046362901281217007,1000,0.9,0.9668428662764684,236,1.7463808177353712e-13,78,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0078_U_p12d000000_t_p0d600000.npz,0.6,0.00040104309672573415,1,2000
-8.779656151956583e-17,3.0,0.05411458140544445,8,0.0,0.0007730745761818375,16.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0079_U_p16d000000_t_p0d600000_N10.npz,20,0.0009913441076139667,40,0.9,0.8832675462797014,237,1.0436096431476471e-14,79,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0079_U_p16d000000_t_p0d600000.npz,0.6,0.0002182695314321292,1,80
-8.779656151956583e-17,3.0,0.05411458140544445,8,0.0,8.402827998614987e-05,16.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0079_U_p16d000000_t_p0d600000_N10.npz,20,0.00029901075034140777,200,0.9,0.03891010660983808,238,5.084821452783217e-14,79,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0079_U_p16d000000_t_p0d600000.npz,0.6,0.0002149824703552579,1,400
-8.779656151956583e-17,3.0,0.05411458140544445,8,0.0,8.183729735206664e-05,16.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0079_U_p16d000000_t_p0d600000_N10.npz,20,0.0003379508715491862,1000,0.9,0.06729594152347855,239,2.6134649999676185e-13,79,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0079_U_p16d000000_t_p0d600000.npz,0.6,0.0002561135741971195,1,2000
9.842601943938747e-17,3.0,0.03332988377448409,8,0.0,7.0370868394851205e-06,24.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0080_U_p24d000000_t_p0d600000_N10.npz,20,0.0001619685086427765,40,0.9,0.9530564748159971,240,5.995204332975845e-15,80,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0080_U_p24d000000_t_p0d600000.npz,0.6,0.00015493142180329138,1,80
9.842601943938747e-17,3.0,0.03332988377448409,8,0.0,4.280265108096773e-05,24.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0080_U_p24d000000_t_p0d600000_N10.npz,20,0.00019444309177089815,200,0.9,0.3098657960441942,241,1.1546319456101628e-14,80,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0080_U_p24d000000_t_p0d600000.npz,0.6,0.00015164044068993043,1,400
9.842601943938747e-17,3.0,0.03332988377448409,8,0.0,4.95056306325787e-05,24.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0080_U_p24d000000_t_p0d600000_N10.npz,20,0.00021277442242189298,1000,0.9,0.9965102214947021,242,6.727951529228449e-14,80,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0080_U_p24d000000_t_p0d600000.npz,0.6,0.00016326879178931429,1,2000
-2.1855960066957956e-16,3.0,0.02433351783727658,8,0.0,4.9447196101435616e-05,32.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0081_U_p32d000000_t_p0d600000_N10.npz,20,0.00017285571499047283,40,0.9,0.9739240794354623,243,6.217248937900877e-15,81,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0081_U_p32d000000_t_p0d600000.npz,0.6,0.00012340851888903721,1,80
-2.1855960066957956e-16,3.0,0.02433351783727658,8,0.0,3.613315713588159e-05,32.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0081_U_p32d000000_t_p0d600000_N10.npz,20,0.00015955418300726894,200,0.9,0.5235510879826442,244,1.021405182655144e-14,81,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0081_U_p32d000000_t_p0d600000.npz,0.6,0.00012342102587138736,1,400
-2.1855960066957956e-16,3.0,0.02433351783727658,8,0.0,3.67657736481034e-05,32.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0081_U_p32d000000_t_p0d600000_N10.npz,20,0.00016514285831149554,1000,0.9,0.12893650822852046,245,1.1546319456101628e-14,81,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0081_U_p32d000000_t_p0d600000.npz,0.6,0.00012837708466339212,1,2000
2.0000000000000004,3.0,0.3143446057948438,8,1.9999999999999996,8.740361520805731e-05,-32.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0082_U_neg32d000000_t_p0d700000_N10.npz,20,0.00023254084790521508,40,0.9,0.9726401295403581,246,1.7763568394002505e-15,82,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0082_U_neg32d000000_t_p0d700000.npz,0.7,0.00014513723269715776,1,80
2.0000000000000004,3.0,0.3143446057948438,8,1.9999999999999996,0.0044893550393131434,-32.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0082_U_neg32d000000_t_p0d700000_N10.npz,20,0.0046385019457161674,200,0.9,0.6798059266511829,247,3.774758283725532e-15,82,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0082_U_neg32d000000_t_p0d700000.npz,0.7,0.000149146906403024,1,400
2.0000000000000004,3.0,0.3143446057948438,8,1.9999999999999996,0.04659891162593545,-32.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0082_U_neg32d000000_t_p0d700000_N10.npz,20,0.046776278004746215,1000,0.9,0.5953381206058068,248,1.1102230246251565e-14,82,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0082_U_neg32d000000_t_p0d700000.npz,0.7,0.00017736637881076572,1,2000
2.0000000000000004,3.0,0.4159926002608785,8,2.0,0.00046085392518892005,-24.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0083_U_neg24d000000_t_p0d700000_N10.npz,20,0.0006420965070820361,40,0.9,0.9516754433923141,249,5.995204332975845e-15,83,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0083_U_neg24d000000_t_p0d700000.npz,0.7,0.00018124258189311602,1,80
2.0000000000000004,3.0,0.4159926002608785,8,2.0,0.00993921170202306,-24.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0083_U_neg24d000000_t_p0d700000_N10.npz,20,0.01012984579623264,200,0.9,0.5103940297913185,250,1.9095836023552692e-14,83,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0083_U_neg24d000000_t_p0d700000.npz,0.7,0.0001906340942095814,1,400
2.0000000000000004,3.0,0.4159926002608785,8,2.0,0.10036476857756596,-24.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0083_U_neg24d000000_t_p0d700000_N10.npz,20,0.10061428014200981,1000,0.9,0.3348074813974184,251,9.015010959956271e-14,83,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0083_U_neg24d000000_t_p0d700000.npz,0.7,0.0002495115644438467,1,2000
2.0,3.0,0.6112734709463865,8,2.0,0.003941304447002028,-16.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0084_U_neg16d000000_t_p0d700000_N10.npz,20,0.004213298935523418,40,0.9,0.8770742194958168,252,8.215650382226158e-15,84,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0084_U_neg16d000000_t_p0d700000.npz,0.7,0.00027199448852139024,1,80
2.0,3.0,0.6112734709463865,8,2.0,0.03157210597207261,-16.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0084_U_neg16d000000_t_p0d700000_N10.npz,20,0.031873445911549295,200,0.9,0.25048396423715696,253,4.0190073491430667e-14,84,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0084_U_neg16d000000_t_p0d700000.npz,0.7,0.00030133993947668164,1,400
2.0,3.0,0.6112734709463865,8,2.0,0.29129099419986515,-16.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0084_U_neg16d000000_t_p0d700000_N10.npz,20,0.2917473405125595,1000,0.9,0.1500951317202714,254,1.9628743075372768e-13,84,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0084_U_neg16d000000_t_p0d700000.npz,0.7,0.00045634631269436676,1,2000
2.0,3.0,0.7933701913509807,8,2.0000000000000004,0.006982827359287428,-12.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0085_U_neg12d000000_t_p0d700000_N10.npz,20,0.007384569154948816,40,0.9,0.6800012581731636,255,6.328271240363392e-15,85,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0085_U_neg12d000000_t_p0d700000.npz,0.7,0.0004017417956613872,1,80
2.0,3.0,0.7933701913509807,8,2.0000000000000004,0.14186690813567807,-12.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0085_U_neg12d000000_t_p0d700000_N10.npz,20,0.14231481163818704,200,0.9,0.08035777408324836,256,3.519406988061746e-14,85,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0085_U_neg12d000000_t_p0d700000.npz,0.7,0.00044790350250897837,1,400
2.0,3.0,0.7933701913509807,8,2.0000000000000004,0.5917029600529401,-12.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0085_U_neg12d000000_t_p0d700000_N10.npz,20,0.5924284636798234,1000,0.9,0.025666970349197925,257,1.5920598173124745e-13,85,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0085_U_neg12d000000_t_p0d700000.npz,0.7,0.0007255036268832837,1,2000
2.0000000000000004,3.0,1.112454140271936,8,2.0,0.10487004440452796,-8.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0086_U_neg8d000000_t_p0d700000_N10.npz,20,0.10542099437450714,40,0.9,0.15435810586211193,258,1.3322676295501878e-15,86,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0086_U_neg8d000000_t_p0d700000.npz,0.7,0.0005509499699791753,1,80
2.0000000000000004,3.0,1.112454140271936,8,2.0,0.1978919199567681,-8.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0086_U_neg8d000000_t_p0d700000_N10.npz,20,0.19869020721834088,200,0.9,0.13546149222013404,259,2.4424906541753444e-15,86,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0086_U_neg8d000000_t_p0d700000.npz,0.7,0.0007982872615727721,1,400
2.0000000000000004,3.0,1.112454140271936,8,2.0,1.071990573086167,-8.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0086_U_neg8d000000_t_p0d700000_N10.npz,20,1.0731817857314978,1000,0.9,0.08896973262929936,260,7.327471962526033e-15,86,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0086_U_neg8d000000_t_p0d700000.npz,0.7,0.0011912126453308414,1,2000
2.0,3.0,1.3724594881807697,8,2.0,0.16044150611082153,-6.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0087_U_neg6d000000_t_p0d700000_N10.npz,20,0.16148364892372905,40,0.9,0.010869513901106109,261,6.994405055138486e-15,87,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0087_U_neg6d000000_t_p0d700000.npz,0.7,0.001042142812907515,1,80
2.0,3.0,1.3724594881807697,8,2.0,0.7592477530824809,-6.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0087_U_neg6d000000_t_p0d700000_N10.npz,20,0.7604274681848185,200,0.9,0.019776909916471328,262,3.708144902248023e-14,87,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0087_U_neg6d000000_t_p0d700000.npz,0.7,0.0011797151023376085,1,400
2.0,3.0,1.3724594881807697,8,2.0,1.4585774657010417,-6.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0087_U_neg6d000000_t_p0d700000_N10.npz,20,1.4601652893577828,1000,0.9,0.2523049834049483,263,1.7263968032921184e-13,87,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0087_U_neg6d000000_t_p0d700000.npz,0.7,0.0015878236567410386,1,2000
2.0,3.0,1.75035473853967,8,2.000000000000001,0.3578300285148929,-4.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0088_U_neg4d000000_t_p0d700000_N10.npz,20,0.35957798954921666,40,0.9,0.016534175930110327,264,2.4424906541753444e-15,88,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0088_U_neg4d000000_t_p0d700000.npz,0.7,0.0017479610343237861,1,80
2.0,3.0,1.75035473853967,8,2.000000000000001,1.1707698563108657,-4.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0088_U_neg4d000000_t_p0d700000_N10.npz,20,1.1724659838835463,200,0.9,0.004587566886573961,265,1.021405182655144e-14,88,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0088_U_neg4d000000_t_p0d700000.npz,0.7,0.0016961275726805614,1,400
2.0,3.0,1.75035473853967,8,2.000000000000001,1.845597570555173,-4.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0088_U_neg4d000000_t_p0d700000_N10.npz,20,1.8475531733505925,1000,0.9,0.5890700803309086,266,5.284661597215745e-14,88,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0088_U_neg4d000000_t_p0d700000.npz,0.7,0.0019556027954195088,1,2000
2.0,3.0,2.292989251870427,8,2.0000000000000004,0.6747867038128167,-2.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0089_U_neg2d000000_t_p0d700000_N10.npz,10,0.6772778901712829,40,0.9,0.001962065748489574,267,5.995204332975845e-15,89,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0089_U_neg2d000000_t_p0d700000.npz,0.7,0.0024911863584662353,1,80
2.0,3.0,2.292989251870427,8,2.0000000000000004,1.4787684072225644,-2.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0089_U_neg2d000000_t_p0d700000_N10.npz,10,1.4808717880449727,200,0.9,0.10181722656625433,268,2.708944180085382e-14,89,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0089_U_neg2d000000_t_p0d700000.npz,0.7,0.0021033808224082406,1,400
2.0,3.0,2.292989251870427,8,2.0000000000000004,1.984868766113186,-2.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0089_U_neg2d000000_t_p0d700000_N10.npz,10,1.9871260468792546,1000,0.9,0.8454533555242681,269,1.2634338020234281e-13,89,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0089_U_neg2d000000_t_p0d700000.npz,0.7,0.00225728076606857,1,2000
2.0,3.0,2.799999999999983,8,2.0,0.9462905552173764,0.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0090_U_p0d000000_t_p0d700000_N10.npz,10,0.9497212601333527,40,0.9,5.4094609341877277e-05,270,3.1086244689504383e-15,90,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0090_U_p0d000000_t_p0d700000.npz,0.7,0.0034307049159763015,1,80
2.0,3.0,2.799999999999983,8,2.0,1.8269571576521715,0.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0090_U_p0d000000_t_p0d700000_N10.npz,10,1.8295838632924597,200,0.9,0.5092644481725292,271,1.2656542480726785e-14,90,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0090_U_p0d000000_t_p0d700000.npz,0.7,0.0026267056402882183,1,400
2.0,3.0,2.799999999999983,8,2.0,1.9926134685860315,0.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0090_U_p0d000000_t_p0d700000_N10.npz,10,1.99517560499707,1000,0.9,0.9758365200936348,272,3.019806626980426e-14,90,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0090_U_p0d000000_t_p0d700000.npz,0.7,0.002562136411038418,1,2000
2.0,3.0,2.292989251870453,8,2.0,0.8702399158709523,2.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0091_U_p2d000000_t_p0d700000_N10.npz,10,0.8735774100052349,40,0.9,0.012621723871992207,273,5.329070518200751e-15,91,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0091_U_p2d000000_t_p0d700000.npz,0.7,0.003337494134282637,1,80
2.0,3.0,2.292989251870453,8,2.0,1.9675287916148456,2.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0091_U_p2d000000_t_p0d700000_N10.npz,10,1.9702884872783863,200,0.9,0.8701026413188534,274,2.6645352591003757e-14,91,10.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0091_U_p2d000000_t_p0d700000.npz,0.7,0.002759695663540729,1,400
2.0,3.0,2.292989251870453,8,2.0,2.00008033713054,2.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0091_U_p2d000000_t_p0d700000_N10.npz,10,2.0027925761852448,1000,0.9,0.9962237654457858,275,1.1191048088221578e-13,91,50.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0091_U_p2d000000_t_p0d700000.npz,0.7,0.002712239054704746,1,2000
2.0,3.0,1.7503547385397447,8,2.0,0.5580960484479163,4.0,0.005,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0092_U_p4d000000_t_p0d700000_N10.npz,10,0.5600862250836646,40,0.9,0.0018884912765787783,276,1.7763568394002505e-15,92,2.0,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/static/static_0092_U_p4d000000_t_p0d700000.npz,0.7,0.0019901766357482975,1,80
